R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51
0.01349325,-0.00142,0.00905624,,,-0.000732839,-0.006052,-0.00999,-0.0286858,0.00705916,0.04031936,-0.0003186,-0.031175299,0.00879399,0.007371,-0.0035819,0.028724,-0.0113266,-0.00646,-0.0265572,-0.0266504,-0.0027701,0.00354108,0.0071796,0.010592,-0.0108215,0.00547842,-0.0204082,0.00332338,-0.0032432,-0.03125,0.00983359,0.00056007,0.01071111,-0.0052807,0.00615183,-0.00871,-0.0064562,-0.003125,0.00526316,-0.0071124,-0.009633,0.00552553,-0.0008772,0.00556569,-0.01392,-0.026500922,0.03333333,0.00120482,-0.01232,
0.0295858,0.005914,0.11478507,,,-0.003340939,0.01716465,0.00421,0.00961538,0.00044061,0.01266309,-0.0474825,-0.016706076,0.03610887,-0.05894,-0.0044017,-0.05498,0.02825243,0,0.03236607,-0.0019845,0.05,-0.0176429,0.00074476,0.049558,-0.0068674,0.01109618,0.04166667,0.00710856,0.02541757,-0.03226,0,0.01595298,0.05536256,0.00117105,0.020294,0.005342,0,0.00940439,-0.0183246,0.01862464,0.01760529,0.00704814,0.00790167,0.01395349,0.017966,0.008910405,0,0.04933815,-0.01232,
-0.0481322,0.055063,-0.0360169,,,-0.030332761,-0.0013889,-0.01144,0.00714286,0.02097972,0.01743085,0.01940448,0.013696482,0.00390117,0.013391,0.00151057,0.021549,-0.0130299,0.018773,0.00708709,0.01214942,-0.0661376,0.00057471,0.04178184,-0.0368,0.00988984,-0.0009843,-0.004,0.00406504,0.02068889,-0.03333,0.01254682,-0.046281,-0.0058333,-0.0018715,-0.0197628,-0.02205,0.01877256,0.00310559,-0.0133333,-0.0042194,0.00458803,-0.0177936,-0.0154617,-0.0186544,0.014876,0.027746871,0.01075269,-0.0022936,-0.01232,
-0.0034717,-0.0495,0.0021978,,,-0.024789207,-0.0165786,0.002805,-0.0023641,0.00586263,-0.0633147,0.08303249,0.010210923,-0.0272021,-0.00384,-0.025641,0.04396,-0.011767,-0.02906,-0.0163406,-0.0214596,0.02266289,-0.0018667,-0.0345954,-0.03732,-0.0512739,-0.026601,0.03614458,-0.0323887,-0.0008757,-0.03448,-0.0234881,-0.0179087,-0.1714166,0.00484375,0.01248699,-0.01176,-0.0290574,-0.0092879,-0.0459459,0.00564972,-0.0242626,-0.0012077,0.01592568,-0.004986,-0.01991,-0.032410853,0,0.01149425,-0.01232,
0.00923962,0.011882,-0.0438596,,,0.004409476,-0.0112859,-0.0257,0.01354096,0.01641326,0.01789264,-0.0418182,0.009801419,-0.0079893,0.016688,-0.0292607,0.013264,-0.0057115,0.010949,-0.0158846,0.00428015,-0.0936288,-0.0044598,0.00634249,-0.032,0.00671366,-0.0030364,-0.0116279,-0.0130468,-0.060893,-0.03571,-0.0426136,0.00088235,0.06019221,0.01259524,-0.0190134,0.004344,0.01094891,0.009375,0.06798867,0.01544944,0.01579717,-0.0145103,-0.0097975,-0.0115409,-0.015,-0.011118881,0,-0.0227273,-0.01232,
-0.0024013,0.030881,0.01651376,,,-0.002496342,0.02395938,0.049622,-0.008684,0.00379732,-0.0617188,-0.025933,-0.00894798,-0.0009933,-0.01978,0.01905799,-0.02233,0.00019472,0.01083,-0.080828,-0.0274498,-0.1320293,0.00028902,-0.0042017,0,-0.0042514,-0.0112183,0.01960784,-0.0127182,-0.0020322,-0.07407,0.02908012,-0.0049956,0.0639313,0.01059582,0.01283394,0.020086,0.01083032,0.00619195,-0.0212202,-0.0926694,-0.0203513,-0.0047853,-0.0279244,0.000903,0.039127,-0.00990029,-0.0425532,-0.0232558,-0.01232,
-0.0036107,-0.02494,0.06633574,,,0.000949258,0.01250262,-0.00566,-0.0340296,0.02015667,0.05037469,-0.0831169,0.025709039,-0.0157203,-0.01889,-0.0381665,-0.00909,0.00545118,-0.01143,-0.0380697,-0.0135419,0.02112676,0.00910142,0.01255274,0.007629,0.00426957,-0.0189178,0.00384615,-0.0122575,-0.0250111,0,-0.0134564,-0.0162434,0.0258296,-0.0308464,0.02029997,0.008193,-0.0114286,0.01538462,-0.0298103,-0.0060976,0.00627144,-0.003822,-0.0106311,0.00664767,-0.00942,0.018641526,0,0.00714286,-0.01232,
0.0123811,-0.01287,-0.1227253,,,0.031123373,0.00951987,-0.00634,0.0104639,-0.003652,0.00673801,0.04745042,-0.010145216,-0.003167,-0.01838,-0.002738,0.005007,-0.0018395,-0.01445,-0.0105909,0.00298829,-0.0013793,-0.0007158,0.01468903,-0.05016,0.00866956,-0.0010727,0,-0.0019365,-0.0066856,0.04,-0.0019486,-0.0069048,0.00192341,0.00580119,-0.0277531,0.008221,-0.0144509,-0.0090909,-0.047486,-0.0092025,-0.002824,-0.0024752,0.0086877,-0.0062893,0.016278,-0.001542561,0,-0.0543735,-0.01232,
0.01118568,-0.0221,0.20501688,,,-0.000334448,0.02416291,0.009739,-0.0286503,-0.0142105,0.01259843,-0.1108857,-0.006631833,-0.0038617,0.060633,0.0504536,-0.0273,-0.0121242,0.022727,0.01352113,0.01004543,-0.0055249,0.01432665,-0.0390144,0.053138,0.01041322,-0.0002881,0.01149425,-0.0102558,-0.0041252,0.038462,0.01503319,0.00574365,0.02338569,-0.0070148,0.04953076,0.010841,0.02272727,-0.0030581,-0.0029326,-0.0371517,-0.0042969,-0.0146402,0.00181324,-0.0016297,-0.01576,0.002106742,-0.0444444,0,-0.01232,
-0.0353982,-0.00538,-0.1048839,,,0.050267648,-0.0145187,-0.00645,-0.02914,-0.0216231,-0.0015552,-0.0707224,-0.021039854,-0.0078359,-0.01429,0.0042803,-0.0231,-0.0318115,-0.00502,-0.0105614,0.01060103,-0.0104167,-0.0213277,0.01495726,-0.003,-0.0346802,-0.0069952,0.02651515,-0.0062012,-0.0022949,0.018519,-0.0017311,-0.0141268,-0.0188864,0.02040816,0.05153999,-0.01335,-0.0050179,0,0.05,0.02893891,-0.0001962,0.0010073,-0.021267,-0.0135823,0.011824,-0.054099509,0.04651163,0.1,-0.01232,
0.04388379,0.029104,0.02370304,,,-0.00684877,0.00392688,-0.007,0.02964861,0.01344767,0.00856698,0.13829787,-0.008007853,0.00593028,-0.01663,0.02296986,0.088986,0.01952135,0.014409,-0.0101124,0.00895773,0.00140351,-0.007649,0.02105263,0.012652,0.02355533,0.0120838,0.03321033,0.01735105,0.01322024,0.090909,0.01310212,0.01737805,-0.0127319,0.02307692,0.01665289,0.022117,0.01440922,0.01226994,-0.0308123,0.0234375,-0.0130469,0.01924528,0.02380952,0.00894923,-0.0229,0.010223737,0.05555556,-0.0522727,-0.01232,
-0.0052732,0.001094,-0.1349934,,,-0.007296929,-0.0038913,-0.01713,-0.02524,0.00194231,0.00772201,0.034867,0.006041352,-0.0316667,-0.00217,-0.0025072,-0.00355,-0.0048739,0.011364,-0.0011351,-0.0268341,-0.0014015,-0.0314136,-0.0060825,0.006403,-0.0115894,-0.0153545,-0.0714286,-0.0187962,-0.0078207,0.033333,-0.0180677,0.01288583,0.02464789,0.01804511,0.01486989,5.53E-05,0.01136364,-0.0242424,-0.0289017,-0.0045802,0.00983998,-0.0122177,-0.0081282,0.00164021,-0.04056,-0.001026694,0,0.08992806,-0.01232,
-0.0329848,-0.00541,0.01010101,,,-0.037075929,-0.0179685,0.012974,-0.0510576,-0.0039347,-0.0390805,-0.0229246,0.001501268,-0.0119913,0.001738,-0.0056554,-0.01669,0.00254885,-0.0302,-0.0181818,-0.0204897,0.00421053,-0.0042042,0.02997614,-0.01598,-0.0284757,0.00606285,0.03846154,-0.0118971,-0.0155645,0.064516,0.01472012,-0.0281065,0.03681271,-0.0062038,0.01087454,-0.03242,-0.0301966,-0.0062112,0.0952381,-0.0076687,-0.0144685,-0.0154923,-0.0359663,-0.0200318,-0.01017,-0.008589047,0,-0.0583058,-0.01232,
0.07278818,0.014804,0.069,,,-0.013421693,0.00352295,0.01312,0.01844735,0.01360413,0.03389155,0.00035549,0.008063682,0.01269832,0.006074,0.00460949,0.018098,-0.001994,0.041274,0.03284144,0.04068557,0.00978337,-0.0003016,0.03726083,0.022709,-0.0258621,-0.0052368,0.03703704,0.02975389,0.01522371,0.030303,0.00591716,0.00821918,0.0196379,0.03871879,0.03951987,0.009524,0.04127444,0.040625,0.02173913,0.00772798,0.01278338,0.02829949,0.03659976,0.01752109,0.008411,-0.002147353,0.01052632,-0.0549065,-0.01232,
0.00951029,-0.01031,-0.0827877,,,-0.013604285,-0.008773,-0.01068,-0.005283,-0.0199042,0.01426919,0.04299929,0.01102451,-0.0176287,-0.00733,-0.0654209,0.00265,-0.025974,0.002086,-0.0086847,-0.0165251,-0.0131488,-0.0073906,-0.0300971,0.011565,0.00522124,0.00732785,-0.0678571,-0.0082838,-0.009169,0.055882,-0.0159393,-0.0039251,0.01828451,0.0054375,0.00130719,0.002264,0.00208623,-0.033033,-0.0744681,0.0107362,0.01765112,-0.0225842,-0.0070615,-0.0100128,0.000138,-0.000296824,0.03125,-0.0123609,-0.01232,
-0.0073116,0.0125,0.02651708,,,0.012757521,0.00289015,0.032323,-0.0132777,-0.0088061,0.0365019,-0.0248722,-0.027184663,-0.0136758,0.002172,0.01425347,-0.00747,-0.0269744,0.055517,0.00551081,-0.0024994,0.01683029,-0.0060781,0.03693694,0.005335,-0.0056343,-0.0169389,0.01532567,-0.0101515,0.00300951,0.002786,0.02448901,0,0.00159611,0.01195474,0.02056136,-0.01711,0.055517,0.04037267,0.00287356,-0.0015175,-0.0087209,-0.0025253,-0.0006882,-0.0034787,-0.02783,-0.014029097,0,-0.020025,-0.01232,
0.0388102,0.019907,-0.0705415,,,0.007660226,0.00900484,-0.00846,0.02037678,0.00191777,-0.027146,0.046471,0.029925447,0.04495635,0.047248,0.00253738,0.009763,0.01633815,-0.00723,0.01250703,0.01142356,0.01724138,0.00305764,0.01534897,0.04746,0.01637893,0.02316138,-0.0075472,0.00621795,0.01647671,0.027778,0.02766798,-0.0054562,0.02649297,0.02524436,0.03635007,0.020475,-0.0072321,0.04477612,0.03151862,0.00151976,0.00694037,0.00493671,0.01147842,0.00200401,0.016114,0.02815629,0.01010101,0.02171137,-0.01232,
-0.01009,-0.10118,-0.0678781,,,-0.01511952,-0.0068629,0.01823,-0.007159,-0.0449032,-0.0007541,-0.0183639,-0.012756264,-0.0311013,0.00952,-0.0109415,0.002736,-0.0260838,-0.01921,0.00596808,-0.0011711,0,0.00350556,0.00475376,-0.01563,0.00165505,-0.002611,0.06463878,-0.0111151,-0.0136034,0.056757,-0.0038462,-0.0124962,-0.0165334,-0.0328532,0.00586299,-0.0195,-0.0192053,0.00285714,0,-0.0197269,-0.0020386,0.01549314,-0.0034044,-0.0280323,-0.00979,0.000146445,0.02,0.0275,-0.01232,
0.03085399,0.105606,0.11238532,,,0.039451115,0.01861366,0.020308,0.01821632,0.01431493,-0.0037736,0.02108844,0.036866123,0.02353487,-0.08118,-0.0062202,0.012321,0.02656941,-0.00675,0.01628035,0.01466742,0.0040678,0.02232685,-0.0538418,-0.02941,0.00887034,-0.0020942,0.02142857,0.0193962,0.00173465,-0.02813,-0.0132377,0.00679012,0.02229676,-0.0238281,0.0061356,0.015295,-0.0067522,-0.0512821,-0.0138889,0.0123839,-0.0018482,0.02704044,0.00797085,0.02850884,0.021526,0.000219635,0.00980392,0.00973236,-0.01232,
-0.0566542,-0.05898,0.01134021,,,0.027227723,0.02008125,-0.00576,-0.0003727,-0.0028427,-0.0253788,-0.0139907,-0.008208881,0.00528119,-0.01651,-0.0091907,-0.0195,-0.0129668,-0.09109,-0.0145262,0.00176665,0.01350439,-0.0069826,0.0080008,-0.08636,0.0155159,-0.0130115,-0.020979,0.00708542,0.00285549,-0.01974,-0.0033538,0.00490497,0.01833623,-0.0135125,-0.0218518,0.02187,-0.0910945,-0.009009,-0.0056338,0.03058104,-0.0167625,-0.0120773,0,0.00129074,-0.0445,0.013028839,0.01941748,0.03253012,-0.01232,
0.01813031,-0.00976,-0.0417941,,,-0.02248996,-0.0271992,-0.01145,-0.0231171,0.00691482,-0.03459,-0.0010135,-0.008077383,-2.82E-05,0.006806,-0.0127144,0.001244,-0.0120862,-0.01496,0.0165312,-0.005102,0.00666223,-0.0185518,0.02172835,-0.02803,-0.0257194,-0.021263,0.01785714,0.00079051,-0.0095941,0.073826,-0.0358946,-0.0186089,0.01137225,-0.0058178,-0.0128845,-0.00738,-0.0149589,0.00606061,-0.0084986,-0.0593472,-0.0060462,-0.007335,-0.02169,-0.0267483,-0.00931,-0.024855491,-0.047619,0.03850642,-0.01232,
0.03102393,-0.00861,-0.0159574,,,0.014461791,0.00090061,-0.00818,0.00305344,0.00801189,-0.0056361,0.01792357,-0.003820247,0.06367695,-0.01262,0.01328312,-0.01615,-0.0106383,0.05467,-0.0639653,-0.0082497,-0.0079418,0.01219512,-0.0252476,0.023716,-0.0153337,0.00407343,0.01754386,0,0.03336201,0.025,-0.0341284,-0.0127448,-0.0451274,-0.0444444,-0.0156842,-0.00829,0.0546697,-0.0060241,0,-0.0268139,0.02712405,-0.0002463,0,-0.0050993,0.003166,-0.00970658,0.04,0.02921348,-0.01232,
-0.0149777,-0.01423,-0.0291892,,,-0.014336627,-0.0340832,0.019328,-0.0327245,-0.0047809,0.03643725,0.00398671,-0.00797255,-0.0426377,-0.01461,-0.0156269,-0.01086,-0.0146774,-0.0216,0.02707398,-0.0122527,-0.0527018,0.00120482,-0.0037856,-0.00667,-0.0186693,-0.0106832,-0.0172414,-0.0132701,-0.035581,0.02439,0.00843204,0.00566751,0.00883184,-0.014031,0.02235055,0.008397,-0.0215983,-0.0363636,0.02571429,0.02269044,-0.0484466,-0.0206948,-0.02194,-0.0031951,-0.0201,-0.012570146,-0.0480769,-0.1299127,-0.01232,
0.01958904,0.037786,0.01336303,,,-0.017832197,0.0303458,0.02324,0.00983478,-0.0179744,0.01875,-0.0205162,0.01103764,0.00912863,-0.02177,0.02549736,-0.00177,0.00709336,0.030169,-0.0094446,-0.005474,0.02464789,-0.0118833,-0.0066,-0.00336,-0.0052295,0.00552229,0.01052632,-0.0040026,0.01487566,0.02381,0.01373681,-0.0097057,0.02731411,0.02492334,-0.0164226,0.031579,0.03016924,0.0408805,0.00557103,0.00158479,0.02020202,0.02993711,0.01912633,0.01569282,0.017344,0.009396075,-0.040404,-0.0414053,-0.01232,
-0.0115545,-0.03953,-0.0450549,,,0.014474565,-0.0176712,-0.00333,-0.0167511,-0.0110472,0.03144172,0.00033784,-0.023896966,-0.0282346,0.017992,0.00479056,-0.07049,-0.0063391,0.028571,-0.0039846,-0.001007,-0.024055,0.0080682,-0.0034226,-0.01111,-0.0171304,-0.0023382,0.00694444,-0.011413,-0.0020548,0,-0.0076591,-0.00411,-0.0246184,0.01219699,0.0060619,0.002522,0.02857143,-0.0453172,0,-0.0142405,0.01920192,-0.0351734,-0.0020853,-0.0203813,-0.00628,0.017941596,0.04210526,0.06020942,-0.01232,
-0.0179421,-0.0047,0.01380898,,,-0.000412371,0.02147539,0.034388,0.02733756,0.00659522,0.03754647,0.06450523,-0.002680136,-0.0055853,0.014419,-0.0111115,-0.0026,-0.009651,-0.10069,0.02114588,-0.0114546,0.04577465,0.01328904,0.00808081,0.011236,0.03089266,0.00784848,0.01724138,0.0097561,0.0174961,-0.28372,0.03463289,0.00349206,-0.0130082,0.01091322,0.03340381,0.008429,-0.1006944,0.02531646,0,0.01284109,-0.0226671,0.02025316,0.00789413,0.0115604,0.005882,-0.004129794,0.04040404,-0.0345679,-0.01232,
0.04650519,0.057974,0.06129398,,,0.052310231,0.01638225,0.041975,-0.0003857,0.02764128,-0.0250806,0.06598985,0.040775194,0.03823897,0.041265,0.04749572,0.006897,-0.0199857,-0.01158,0.02504547,0.00143683,-0.013468,0.02831595,0.01252505,0.057407,0.00187852,-0.0021902,0.01694915,0.00394525,0.04385097,-0.21753,0.05967865,0.02499209,0.02848375,0.03306095,-0.0035802,-0.01408,-0.011583,0.02469136,0,0.02694136,0.03614458,0.03225806,0.02557015,-0.0120918,-0.00439,0.040358412,-0.1553398,-0.0473146,-0.01232,
0.03174183,0.040726,-0.0625668,,,0.038732947,0.03425118,0.016221,0.06867284,0.02410839,0.06100698,0.01875,0.043696311,0.03005464,0.03919,0.04073947,0.014247,0.00561798,0.045313,0.04873055,0.01823546,0.01365188,0.00536232,0.00118753,0.055724,0.02071429,0.02433472,0.07333333,0.04270591,0.01271412,0.082988,0.03971119,0.03395062,0.01292939,0.02017417,0.02915512,0.019487,0.0453125,0.04216867,0.00554017,0.01388889,0.03846899,0.03725962,0.04065588,0.00943586,0.048407,0.023560396,0.17241379,0.03221477,-0.01232,
-0.0103833,-0.02959,0.00399315,,,-0.003623188,-0.0038961,-0.02175,0.0101083,-0.0579767,0.03844822,0.00029214,-0.019934345,-0.0469761,0.005085,-0.0079678,-0.00054,0.00446927,-0.04335,-0.0369647,-0.0045568,0.02020202,-0.0172985,-0.0052387,0.013422,-0.0027992,-0.0084656,-0.0372671,-0.0078068,-0.0210518,0.034483,-0.0454861,0.00149254,-0.0113293,-0.029734,0.02743142,-0.00653,-0.0433483,-0.0115607,0.0523416,-0.0289193,0.0077447,-0.0128621,-0.0092812,-0.0066365,-0.00579,-0.012795549,0.02941176,0.01690507,-0.01232,
0.02681347,0.022187,0.05284091,,,0.008257576,-0.0052151,0.022134,0.01072194,0.02023957,-0.0146765,0.01810748,-0.002087379,0.03302346,0.003373,0.03161152,0.022973,0.00667408,0.003906,-0.0268955,0.0148516,-0.009901,-0.017163,0.0472973,0.002827,0.01578947,0.02099787,-0.0870968,0.01085271,0.01020635,-0.0537,0.0023645,0.01877794,0.01340718,0.02492669,-0.005534,0.007514,0.00390625,0.05263158,0.05235602,0.02194357,0.00925926,0.01889893,0.02440087,0.01434958,0.015637,0.01422936,0,-0.0204604,-0.01232,
-0.0160212,0.019031,-0.0280626,,,-0.007663987,-0.0081258,-0.00852,0.00707214,-0.0048381,-0.0253893,-0.047619,-0.003842973,-0.0260134,0.019748,-0.01375,-0.02246,0.00331492,0.011673,0.01347222,-0.0098087,0.02666667,0.00955224,-0.0472486,0.022407,0.0015544,0.00167246,-0.0212014,-0.0044479,0.00387138,0.164384,0.01669388,0.00087771,0.00863141,0.018598,0.00312408,-0.00019,0.01167315,-0.0222222,0.05223881,-0.0122699,0.0087156,-0.0099078,0.0008507,0.00693298,-0.04758,-0.006806501,0.07619048,0.03655352,-0.01232,
-0.0061538,0.045831,-0.0005552,,,-0.002120088,-0.0397727,-0.01548,-0.0414326,0.0062041,-0.0201459,-0.0240964,-0.012550054,-0.0248824,0.003296,-0.0041644,-0.06486,-0.0137115,0.006154,-0.0049335,0.01636961,0.0487013,-0.0285334,0.01025692,-0.05123,0.00534575,0.00232188,0.04693141,-0.0332768,-0.0198179,0.057143,-0.0076745,0.0096463,0.01644245,0.00702247,-0.0052555,-0.00957,0.00615385,0.05681818,-0.0543735,-0.0015528,0.04592997,0.00511985,0.00297493,-0.0081967,-0.01262,-0.016573427,0.00884956,0.01889169,-0.01232,
0.02425181,-0.06173,0.02277778,,,0.038697929,0.01348562,0.059443,0.02417582,0.04314074,0.04998228,0.01358025,0.00474754,0.027645,0.011499,0.01672727,0.043931,0.0195969,0.013761,0.00082633,0.04840729,0.03095975,0.00745701,0.02612124,0.034878,0.02058319,0.01769912,0.0137931,0.02956175,0.00743169,-0.17647,0.01079137,0.0075275,-0.0220588,0.0153417,0.02729674,0.034007,0.01376147,-0.0456989,0.0575,0.02021773,-0.0052174,0.03426719,0.04724576,0.02082645,0.016912,0.064993245,0.00877193,-0.091471,-0.01232,
-0.0277078,0.011265,0.01683867,,,0.000584411,0.01608282,0.006711,0.0046495,0.01317829,-0.01553,0.03532278,0.005118866,-0.0224155,0.022737,-0.0414878,-0.02021,0.02398423,0.0181,-0.026008,0.01086342,0.00600601,0.01314199,-0.0144092,0.011826,0.02352941,2.56E-05,-0.0136054,0.00611408,-0.0236494,0.189189,0.01405694,0.00172414,0.0075188,0.00274725,0.02866667,-0.00597,0.01809955,0.05633803,0.04018913,-0.0426829,-0.0076049,0.01197672,-0.0208375,0.01262953,-0.00116,0.00487414,0,0.01360544,-0.01232,
0.00259067,-0.08952,-0.0379274,,,-0.028984449,-0.0265185,-0.04621,-0.0366679,-0.0185539,-0.0600137,-0.0070588,0.000979384,-0.0300031,-0.00794,-0.0067164,0.007347,-0.0010695,0,-0.0385702,-0.0231913,-0.0208955,-0.0159535,0.00097466,-0.01227,-0.0131363,0.00150891,0.03448276,-0.0136923,-0.0133333,-0.22727,-0.0307071,-0.0645439,0.00746269,-0.0139726,0.01111008,-0.03124,0,0.016,-0.0318182,-0.0127389,-0.0155025,-0.011835,-0.0214876,0.00255836,-0.00992,-0.009900332,0.00869565,0.0738255,-0.01232,
0.02881137,-0.00542,0.07717934,,,0.002481203,0.00274537,0.021612,0.03399852,0.01539661,-0.0222547,0.06042654,0.031065016,0.03346385,0.012005,-0.0064613,0.023843,0.02307281,0.037037,-0.008964,0.03864134,0.00914634,0.00242424,-0.0048685,0.03106,0.01480865,0.00188968,-0.0666667,0.02082358,0.0101295,0.481092,0.04652426,0.01931923,-0.0059259,0.02389553,-0.0586943,0.029446,0.03703704,0.1023622,0.04694836,0.01935484,0.0503713,0.01634206,0.02618243,0.03987241,0.026644,0.021407959,0.03448276,0.0625,-0.01232,
0.00401859,-0.01022,-0.0603093,,,-0.020475512,-0.0105407,-0.00137,-0.008935,-0.0521113,-0.0141791,0.01675978,-0.010248624,-0.0169014,-0.01265,0.00196612,-0.06236,-0.0037151,-0.02786,-0.0093416,-0.008316,0.01208459,0.00075574,0.03708415,0.001291,0.00024594,-0.0094816,0,0.004584,-0.00199,-0.3078,0.00345961,0.00300842,0.00372578,-0.0124152,-0.0048638,-0.00524,-0.0278571,-0.1119048,-0.0470852,-0.0094937,-0.0017036,-0.0151982,0.00082305,-0.0080215,0.009429,-0.024901445,0.01666667,-0.0576471,-0.01232,
0.00838024,0.007888,-0.0071311,,,0.003062787,0.00650249,0,0.0054093,-0.0352334,0.02725208,-0.0873626,0.007670182,-0.0114613,0.036844,0.00611321,-0.00713,-0.0168067,0.036003,0.01481814,-0.0060587,-0.0029851,-0.0031717,-0.0036796,0.008596,-0.0033604,0.01590242,0.01428571,0.03878622,-0.0130863,0.219262,0.03982072,0.00179964,0.00965108,-0.0243869,-0.0258065,0.015754,0.03600294,0.14209115,0.04941176,-0.0015974,-0.0146758,-0.002013,0.01171875,-0.0134669,-0.00986,-0.002762617,0.00819672,0.06117353,-0.01232,
0.01215579,0.011205,0.12209945,,,-0.019847328,-0.0054983,-0.04975,-0.0315638,-0.0261308,-0.0058954,0.03552077,-0.000570885,-0.0188406,0,0.00416323,-0.01177,0.00192308,0.024823,-0.0075221,0.00715024,-0.0449102,-0.0063636,-0.0095644,0.002699,-0.0004934,-0.0079281,0.01056338,-0.0475145,-0.0014658,-0.29412,-0.0251989,0.00568862,-0.0036397,0.00267568,-0.0165563,-0.02245,0.0248227,0.03286385,-0.0852018,-0.0128,0.02355386,0.00851636,0.01381833,-0.0082437,-0.00753,0.008108108,-0.0569106,-0.0117647,-0.01232,
-0.0039216,-0.01977,-0.0502216,,,0.012461059,-0.0218383,-0.00446,-0.0144444,-0.0211207,-0.028169,0.00639535,-0.010043793,0,-0.0282,-0.0064617,0.013014,-0.0093837,-0.0519,-0.0132263,-0.0186492,-0.015674,-0.0054895,-0.0241897,0.014308,-0.009791,-0.0042638,0.04878049,-0.0053805,0.00102018,0.211905,-0.0629252,0.00446561,-3.69E-05,-0.0083567,-0.0002041,-0.00421,-0.0519031,-0.0272727,0.0245098,-0.0178282,0.21489002,0.00888889,-0.0098216,-0.0148546,0.008113,-0.010522788,-0.0344828,-0.0357143,-0.01232,
-0.0426919,0.005453,-0.0689476,,,0.010615385,0.0199237,-0.00435,0.00864337,0.00924703,0.04500381,0.02137493,0.006827908,0.01033973,-0.02305,0,0.02878,0.00231432,0.054745,0.01521084,-0.0072344,-0.0063694,0.01088623,0.02684695,-0.00405,0.03032821,0.01282051,-0.0365449,0.02086553,0.01630619,0.253438,0.02849365,-0.0151156,0.00590406,0.00708165,0.01438922,0.00786,0.05474453,0.15420561,-0.0430622,0.02640264,0.00933148,0.01828194,-0.0392713,0.00551813,-0.000095,0.016053648,0.00892857,0,-0.01232,
0.02814548,0.029831,0.02282851,,,-0.021083879,-0.004849,-0.00349,-0.023845,0.01350349,-0.0266423,-0.0028281,0.002913224,0.00467836,-0.02604,-0.0281203,-0.04661,-0.0076787,-0.01384,0.01824655,0.03180318,-0.0096154,-0.015926,0.0019084,-0.01977,-0.0230645,-0.0148354,0.03448276,0.00454201,-0.0072368,-0.15674,-0.0259397,-0.0261812,0.00055026,-0.0155404,-0.0165996,0.01227,-0.0138408,-0.1295547,-0.05,0,0.00041396,-0.0024876,-0.009271,-0.0014517,-0.03129,-0.013333333,0,-0.0271605,-0.01232,
0.023375,0.014922,-0.0419162,,,0.006764637,0.00765697,0.033285,0.02824427,-0.0051443,0.00824897,0.04452638,0.034809524,0.00844005,0.035088,0.00912889,0.002263,0.01179654,0.049123,0.01617133,-0.06875,0.02588997,-0.0191122,0.05904762,0.015737,-0.0102361,-0.0224598,0.00333333,-0.0052751,0.01312563,0.035316,-0.0150362,0.00556242,0.00608616,0.04285714,0.01493606,-0.01878,0.04912281,-0.0209302,-0.0447368,0.00643087,0.00689655,0.02168492,0.01276053,0.00969757,0.003884,0.027027027,0.00884956,0.01395939,-0.01232,
0.01624527,-0.08195,0.06704545,,,-0.012666049,0.00027632,-0.02063,-0.0352635,-0.0143228,-0.0907401,-0.022536,-0.029957204,-0.0476335,-0.01412,-0.0019933,-0.00009,-0.0148679,-0.1398,-0.0164875,-0.01566,-0.015142,0.00345695,0.05017986,-0.03437,-0.0125938,0.00160358,0.04651163,-0.0281061,-0.010524,0.001795,0.00974802,-0.0113706,0.00776211,-0.0167808,0.01804254,-0.03543,-0.1397993,-0.2033254,-0.0633609,-0.0159744,-0.0112329,-0.0151756,-0.0096598,0.00936709,-0.03536,0.011776316,0.00877193,-0.0237797,-0.01232,
